"DesktopSource","PreviousArchive","Destination","Bytes","SHA256"
"C:\Users\李\Desktop\第四问路线压缩\run_risk_map.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\run_risk_map.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\run_risk_map.py","2786","A941E208FF65B88AE0957DF4F33FE03E5A8D64AA2FB50D7F189FB39DC04503A2"
"C:\Users\李\Desktop\第四问路线压缩\run_validation.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\run_validation.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\run_validation.py","5236","98FE979BAAA1384F34D367F8FD9D52F541A3FE67A16CE22A27A6F9C9FD5205E4"
"C:\Users\李\Desktop\第四问路线压缩\safe_design.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\safe_design.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\safe_design.json","2385","E5FF9948C8B0CF8B3F0826474972D857802C23A5F86DD6507FAE85256AC6A0D5"
"C:\Users\李\Desktop\第四问路线压缩\search_cert_route.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\search_cert_route.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\search_cert_route.py","14166","1EDFDEBCCBD98352117F1EA5D77777A132A50F0254E75F6434ED66916B1412D7"
"C:\Users\李\Desktop\第四问路线压缩\search_err.txt","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\search_err.txt","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\search_err.txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\李\Desktop\第四问路线压缩\search_log.txt","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\search_log.txt","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\search_log.txt","6745","94ECC33CC3F8838844DDF9130BAC53522CD1F5CFC6B0DD2874E0084D232CA728"
"C:\Users\李\Desktop\第四问路线压缩\search_results.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\search_results.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\search_results.json","14310","8782BC394B6DAE61837C520D4F7FC354736D3E67D887064AB68A4764C0931F83"
"C:\Users\李\Desktop\第四问路线压缩\sim_refine.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\sim_refine.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\sim_refine.py","6467","2C36D8A9CA0D0E0468F34E5762351C31CD1E005E31309822AA9035B66ED57572"
"C:\Users\李\Desktop\第四问路线压缩\stage_a.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\stage_a.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\stage_a.json","503690","8CE10E9733A3D089DB426E393DA0E4E257D6E5BC78552D2D195DF07CC9A134D8"
"C:\Users\李\Desktop\第四问路线压缩\stage_b_results.jsonl","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\stage_b_results.jsonl","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\stage_b_results.jsonl","45861","94CB64C04DC9F6AF40700D7869F150A9CB67E933D93DC6A0E8EE299A0B519B49"
"C:\Users\李\Desktop\第四问路线压缩\verify_orders.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\verify_orders.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\verify_orders.py","1233","E8DA25241B70046F519F72E86EF4E20FA2716841908C8462FF9E1097D050A42A"
"C:\Users\李\Desktop\第四问路线压缩\verify_orders2.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\verify_orders2.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\verify_orders2.py","1408","A1852683CC2463097E1E40ABEDF3F2AC2A69E55909210EF820090A3541BC8E11"
"C:\Users\李\Desktop\第四问路线压缩\winner_design_plus.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\winner_design_plus.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\winner_design_plus.json","2934","E7A95D2C492877EE57D7609217E3FEBF1D819660D56F589A130ED807169ACDB2"
"C:\Users\李\Desktop\第四问路线压缩\winner_design.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\winner_design.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\winner_design.json","2653","465825A873014578EBE1307ABD4C295A1F0C78A50C11A8967ECEDD6CBA53CB3F"
"C:\Users\李\Desktop\第四问路线压缩\results\refined_confirm_20260925.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\refined_confirm_20260925.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\refined_confirm_20260925.json","237","8CB2E2ED86F1D941E68C5BDE1DC58BD77A07FEA3061C64E514F9C59F55A643CD"
"C:\Users\李\Desktop\第四问路线压缩\results\c_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\c_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\c_holdout500\summary.json","931","17B05C62A9E083559B5BD2110D1450157B4453B33D53D8217D3BBD90162416B7"
"C:\Users\李\Desktop\第四问路线压缩\results\c_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\c_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\c_stress200\summary.json","905","66E1A8767A8C5837E649355C8786F538EB6B7A5172BD95B83717A8CE95930758"
"C:\Users\李\Desktop\第四问路线压缩\results\insert_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\insert_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\insert_screen100\case_results.csv","91849","3C34018220E122550A236B7B4A14699622437D3B11B8961727968E46829AD76D"
"C:\Users\李\Desktop\第四问路线压缩\results\insert_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\insert_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\insert_screen100\summary.json","5174","C1AE121AEDEBB4FD70DE48244606DD278A36EEE217E1CB6DFB92C59C859361F9"
"C:\Users\李\Desktop\第四问路线压缩\results\iter2_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter2_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter2_screen100\case_results.csv","62498","6123BF533F4276847B30AC54A5572F9163D706E29485FCD23EC4C1F85A33E082"
"C:\Users\李\Desktop\第四问路线压缩\results\iter2_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter2_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter2_screen100\summary.json","3605","AA2939ADAE8FA5394D150310014F9ABACDA506F4EA14B027F47C810C6E0E3E14"
"C:\Users\李\Desktop\第四问路线压缩\results\iter3_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter3_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter3_screen100\case_results.csv","46336","F9F3EF5A0B55445EC6F20C75CA8746C5A25270A8EC4DB71323BC9D83DF5EB49B"
"C:\Users\李\Desktop\第四问路线压缩\results\iter3_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter3_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter3_screen100\summary.json","2772","0EA92AE65A8D906EF52A3A06E7969BFEE9AB42E0452195E4770FC1A0A8E245F7"
"C:\Users\李\Desktop\第四问路线压缩\results\iter4_beam_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter4_beam_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter4_beam_screen100\case_results.csv","45700","0C637735EFCBEE100BAA7E6142CC25F4B71EECEEA352E5A0BC09EE90299F9125"
"C:\Users\李\Desktop\第四问路线压缩\results\iter4_beam_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter4_beam_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter4_beam_screen100\summary.json","2758","77E14C79618B710CAF2292886AC822479A5FF59F4F39E0DA401DEA8040E42FDF"
"C:\Users\李\Desktop\第四问路线压缩\results\iter5_order_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter5_order_screen100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter5_order_screen100\case_results.csv","61948","E161DCFB92C831107CE44A52E3B502DB0ED5A541E00E45724CC233273E9C6B16"
"C:\Users\李\Desktop\第四问路线压缩\results\iter5_order_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\iter5_order_screen100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\iter5_order_screen100\summary.json","3597","8EBA2978F2C619A69E4B6F620003307353F9B44FE91EC35BAD9B24A61AFBD2EF"
"C:\Users\李\Desktop\第四问路线压缩\results\joint_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\joint_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\joint_holdout500\summary.json","1357","A16DDADF2E9FCB5E610A5022D61F9472CD00E2DC05EE6C8C120739B978B3A82D"
"C:\Users\李\Desktop\第四问路线压缩\results\joint_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\joint_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\joint_stress200\summary.json","1303","B9DED935D00DF1FC04EEED7E365225070669C01FE20538C4517AC6E0922A9E98"
"C:\Users\李\Desktop\第四问路线压缩\results\order_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\order_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\order_holdout500\summary.json","1354","CC16C45C1FEFF1139E07A50AE88BA443D0CE0C9A8227A797F2128C4E71971AE6"
"C:\Users\李\Desktop\第四问路线压缩\results\order_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\order_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\order_stress200\summary.json","1299","C39C02262107A6409361BD0F335AE74F40F53AB673FF16D45FC0D7B1F678E682"
"C:\Users\李\Desktop\第四问路线压缩\results\paired_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\paired_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\paired_holdout500\summary.json","2303","D6E07466B26C1B281D7E4EFC37815586D4BD243F8CDDE48499A81E0C82CA8331"
"C:\Users\李\Desktop\第四问路线压缩\results\refined_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\refined_holdout500\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\refined_holdout500\summary.json","657","A2D516C4F7D58B3B9AD651CCAFD71985450721255F72978F4F4DB02EA30D9D6A"
"C:\Users\李\Desktop\第四问路线压缩\results\refined_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\refined_stress200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\refined_stress200\summary.json","633","99B5071CD712F7E7D3092D407B4EBE2F468B39700DE77C9E6C3055BCC422FD07"
"C:\Users\李\Desktop\第四问路线压缩\results\stress_boundary200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\results\stress_boundary200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\results\stress_boundary200\summary.json","2197","5FF61E93637CC6887FBEE1142B16521EEAA0716EA8B306CF08003D13695B0CFB"
"C:\Users\李\Desktop\第四问路线压缩\__pycache__\cert_beam_agents.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\__pycache__\cert_beam_agents.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\__pycache__\cert_beam_agents.cpython-312.pyc","1224","85DE0CC89F3C2F428946D8B3D008A51DBB138A4A315D7458A33C1DF470A90677"
"C:\Users\李\Desktop\第四问路线压缩\__pycache__\cert_insert_agent.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\__pycache__\cert_insert_agent.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\__pycache__\cert_insert_agent.cpython-312.pyc","4010","245A7D42A49225CE91A5EC3082BAAC0FCA5E49520EA43CA690915D38F2334318"
"C:\Users\李\Desktop\第四问路线压缩\__pycache__\cert_iter2_agents.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问路线压缩\__pycache__\cert_iter2_agents.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问路线压缩\__pycache__\cert_iter2_agents.cpython-312.pyc","4464","E4F11092B71A798F62C34E6CCF30EDA0AC5ACB6685B5B6C34AC5B3FA189B26BF"
